addr,lat,lng,addr_norm,bank_code,bank_name,branch_code,branch_name,tel_no,manager,establish_date,extended_open_time,url,CODEBASE,CODE1,CODE2,VILLCODE,TOWN,COUNTY,CODEBASE_分行數,CODE1_分行數,CODE2_分行數,VILLAGE_分行數
台北市石牌路1段88號,25.113827,121.51186,台北市北投區福興里石牌路一段88號,108,陽信商業銀行,1080254,陽信商業銀行信託部,02-28208166,李慶成,1999-07-22,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1080254",A6312-0967-00,A6312-71-002,A6312-71,A6312-004-00,北投區,臺北市,3,3,3,4
台北市北投區承德路7段108號,25.112167,121.510027,台北市北投區福興里承德路七段108號,816,安泰商業銀行,8160500,安泰商業銀行石牌簡易型分行,02-28289239,戴利如,2001-10-12,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8160500",A6312-1007-00,A6312-74-002,A6312-74,A6312-004-00,北投區,臺北市,1,1,1,4
台北市松山區民生東路五段145號,25.059054,121.562026,台北市松山區三民里民生東路五段145號,008,華南商業銀行,0081533,華南商業銀行瑞祥分行,02-27641407,林文明,1985-12-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081533",A6301-0172-00,A6301-17-003,A6301-17,A6301-004-00,松山區,臺北市,1,1,2,3
台北市松山區民生東路五段141號,25.059052,121.561761,台北市松山區三民里民生東路五段141號,011,上海商業儲蓄銀行,0110473,上海商業儲蓄銀行三民分行,02-27487111,沈信成,1998-03-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0110473",A6301-0173-00,A6301-17-004,A6301-17,A6301-004-00,松山區,臺北市,1,1,2,3
台北市民生東路五段150號,25.058583,121.562354,台北市松山區三民里民生東路五段150號,102,華泰商業銀行,1020074,華泰商業銀行松山分行,02-27639177,曾俊憲,1981-04-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1020074",A6301-0205-00,A6301-21-001,A6301-21,A6301-004-00,松山區,臺北市,1,1,1,3
台北市羅斯福路四段1號,25.017049,121.533648,台北市大安區學府里羅斯福路四段1號,008,華南商業銀行,0081544,華南商業銀行台大分行,02-23631478-,鄭敏伶,1986-03-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081544",A6303-1168-00,A6303-A5-001,A6303-A5,A6303-057-00,大安區,臺北市,1,1,1,1
台北市康定路149號,25.0386,121.501907,台北市萬華區福音里康定路149號,008,華南商業銀行,0081577,華南商業銀行萬華分行,02-23812922,賴振龍,1970-04-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081577",A6307-0172-00,A6307-14-003,A6307-14,A6307-008-00,萬華區,臺北市,1,1,2,3
台北市康定路207號,25.035935,121.50145,台北市萬華區福音里康定路207號,103,臺灣新光商業銀行,1030037,臺灣新光商業銀行龍山分行,02-23023531,張德洋,2005-12-31,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1030037",A6307-0247-00,A6307-18-004,A6307-18,A6307-008-00,萬華區,臺北市,1,1,2,3
台北市萬華區昆明街322號,25.035428,121.503166,台北市萬華區福音里昆明街322號,118,板信商業銀行,1180695,板信商業銀行艋舺分行,02-23086165,廖俊威,2014-07-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180695",A6307-0249-00,A6307-18-005,A6307-18,A6307-008-00,萬華區,臺北市,1,1,2,3
台北市南港路三段52號,25.054555,121.591523,台北市南港區西新里南港路三段52號,008,華南商業銀行,0081588,華南商業銀行南港分行,02-27885966,張明政,1986-08-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081588",A6309-0124-00,A6309-06-008,A6309-06,A6309-008-00,南港區,臺北市,1,1,2,2
臺北市南港區南港路三段48號,25.054639,121.591686,台北市南港區西新里南港路三段48號,009,彰化商業銀行,0099801,彰化商業銀行南港分行,02-27833456-,蔡淑華,1991-03-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0099801",A6309-0084-00,A6309-06-007,A6309-06,A6309-008-00,南港區,臺北市,1,1,2,2
新北市板橋區文化路二段80號,25.025238,121.469502,新北市板橋區莒光里文化路二段80號,008,華南商業銀行,0081599,華南商業銀行華江分行,02-22512581-,黃琬玲,1977-12-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081599",A6501-0378-00,A6501-40-004,A6501-40,A6501-106-00,板橋區,新北市,1,1,2,2
新北市板橋區莒光里文化路二段90號,25.025814,121.469808,新北市板橋區莒光里文化路二段90號,808,玉山商業銀行,8081171,玉山商業銀行板橋分行,02-82571313,張國輝,2007-04-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8081171",A6501-0367-00,A6501-40-003,A6501-40,A6501-106-00,板橋區,新北市,1,1,2,2
新北市板橋區成都街18號,25.00476042,121.46062973,新北市板橋區福星里成都街18號,118,板信商業銀行,1180020,板信商業銀行後埔分行,02-29629121,盧筱瑄,1997-09-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180020",A6501-1429-00,A6501-E3-009,A6501-E3,A6501-076-00,板橋區,新北市,1,1,2,3
新北市板橋區忠孝路73號,25.002265,121.461868,新北市板橋區福星里忠孝路73號,008,華南商業銀行,0081603,華南商業銀行板橋分行,02-29511101-,陳玉霞,1974-02-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081603",A6501-1509-00,A6501-E8-011,A6501-E8,A6501-076-00,板橋區,新北市,2,2,2,3
新北市板橋區重慶路198號,25.002813,121.462526,新北市板橋區福星里重慶路198號,807,永豐商業銀行,8071446,永豐商業銀行板橋忠孝分行,02-29553678,陳聖弘,1987-08-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8071446",A6501-1509-00,A6501-E8-011,A6501-E8,A6501-076-00,板橋區,新北市,2,2,2,3
新北市三重區重新路二段5號,25.06275479,121.49899201,新北市三重區文化里重新路二段3號,008,華南商業銀行,0081614,華南商業銀行三重分行,02-29824101-,謝玉瑛,1958-03-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081614",A6502-0925-00,A6502-96-005,A6502-96,A6502-051-00,三重區,新北市,2,2,4,2
新北市三重區重新路2段9號,25.062697,121.498735,新北市三重區文化里重新路二段9號,013,國泰世華商業銀行,0132712,國泰世華商業銀行正義分行,02-29823131,鄭啟豪,2007-12-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0132712",A6502-0925-00,A6502-96-005,A6502-96,A6502-051-00,三重區,新北市,2,2,4,2
新北市新莊區中正路100號,25.03675,121.454554,新北市新莊區立人里中正路100號,008,華南商業銀行,0081636,華南商業銀行新莊分行,02-29944761-,呂學熊,1975-09-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081636",A6505-0666-00,A6505-67-011,A6505-67,A6505-026-00,新莊區,新北市,1,1,1,1
新北市永和區永和路二段147號,25.012684,121.515055,新北市永和區後溪里永和路二段147號,008,華南商業銀行,0081647,華南商業銀行永和分行,02-29214111-,吳錫奇,1962-07-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081647",A6504-0190-00,A6504-13-005,A6504-13,A6504-058-00,永和區,新北市,2,2,2,2
新北市永和區永和路二段137號,25.012489,121.515004,新北市永和區後溪里永和路二段137號,803,聯邦商業銀行,8030397,聯邦商業銀行永和分行,02-86600808,蘇秀雲,2005-03-19,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030397",A6504-0190-00,A6504-13-005,A6504-13,A6504-058-00,永和區,新北市,2,2,2,2
新北市新店區北新路二段108號,24.97414934,121.54307783,新北市新店區新安里北新路二段108號,008,華南商業銀行,0081669,華南商業銀行新店分行,02-29136661,宋淑貞,1967-11-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081669",A6506-0530-00,A6506-41-002,A6506-41,A6506-042-00,新店區,新北市,1,1,1,1
新北市淡水區中正路28號,25.16927694,121.44423059,新北市淡水區長庚里中正路28號,008,華南商業銀行,0081670,華南商業銀行淡水分行,02-26219680-,陳定中,1966-09-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081670",A6510-0703-00,A6510-36-006,A6510-36,A6510-024-00,淡水區,新北市,1,1,1,1
新北市汐止區中正路101號,25.069418,121.660853,新北市汐止區義民里中正路101號,008,華南商業銀行,0081681,華南商業銀行汐止分行,02-26416411-,張正和,1948-01-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081681",A6511-0439-00,A6511-26-009,A6511-26,A6511-001-00,汐止區,新北市,1,1,1,1
新北市永和區中正路220號,24.997495,121.515854,新北市永和區民治里中正路220號,008,華南商業銀行,0081692,華南商業銀行南永和分行,02-89423288-,龔毓韻,1981-05-26,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081692",A6504-0949-00,A6504-78-003,A6504-78,A6504-008-00,永和區,新北市,1,1,1,2
新北市永和區中正路222號,24.997629,121.515972,新北市永和區民治里中正路222號,803,聯邦商業銀行,8030216,聯邦商業銀行雙和分行,02-29459898,林長禎,1995-08-29,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8030216",A6504-0927-00,A6504-75-008,A6504-75,A6504-008-00,永和區,新北市,1,1,2,2
新北市三重區三和路四段237號,25.0802,121.480915,新北市三重區仁華里三和路四段237號,008,華南商業銀行,0081706,華南商業銀行西三重分行,02-28575211-,朱婉麗,1985-08-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081706",A6502-0181-00,A6502-13-008,A6502-13,A6502-118-00,三重區,新北市,1,1,1,1
新北市三重區新北大道一段52號,25.061568,121.487558,新北市三重區錦田里新北大道一段52號,008,華南商業銀行,0081717,華南商業銀行南三重分行,02-29888001-,陳肅文,1988-12-23,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081717",A6502-0979-00,A6502-A1-007,A6502-A1,A6502-011-00,三重區,新北市,1,1,4,3
新北市三重區重陽路2段29號,25.062871,121.487177,新北市三重區錦田里重陽路二段29號,013,國泰世華商業銀行,0130213,國泰世華商業銀行三重分行,02-29822101,盧廷生,1988-08-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0130213",A6502-0940-00,A6502-A1-003,A6502-A1,A6502-011-00,三重區,新北市,1,1,4,3
新北市三重區中正北路2號,25.06305,121.489251,新北市三重區錦田里中正北路2號,053,台中商業銀行,0530721,台中商業銀行三重分行,02-29877878,何國良,1996-07-22,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0530721",A6502-0933-00,A6502-A1-002,A6502-A1,A6502-011-00,三重區,新北市,1,1,4,3
新北市新莊區中正路708號,25.025021,121.416747,新北市新莊區雙鳳里中正路708號,008,華南商業銀行,0081739,華南商業銀行新泰分行,02-29071181-,吳光燿,1989-03-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081739",A6505-1002-00,A6505-A3-006,A6505-A3,A6505-049-00,新莊區,新北市,1,1,1,1
新北市新莊區新北大道二段219號,25.060647,121.4625,新北市新莊區福基里新北大道二段219號,008,華南商業銀行,0081762,華南商業銀行五股分行,02-85218788-,張碧滿,1996-01-18,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081762",A6505-0037-00,A6505-04-002,A6505-04,A6505-005-00,新莊區,新北市,2,2,2,2
新北市新莊區化成路445號,25.060853,121.464571,新北市新莊區福基里化成路445號,012,台北富邦商業銀行,0127336,台北富邦商業銀行五股分行,02-85213399,梁菁萍,1998-10-28,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0127336",A6505-0037-00,A6505-04-002,A6505-04,A6505-005-00,新莊區,新北市,2,2,2,2
台北市北投路二段13號,25.13111,121.49836,台北市北投區大同里北投路二段13號,008,華南商業銀行,0081784,華南商業銀行北投分行,02-28934166-,楊存翔,1998-03-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081784",A6312-0431-00,A6312-31-003,A6312-31,A6312-024-00,北投區,臺北市,1,1,2,3
臺北市北投區大業路452巷6號,25.131616,121.497346,台北市北投區大同里大業路452巷6號,009,彰化商業銀行,0095390,彰化商業銀行北投分行,02-28968585,王宏,2005-12-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095390",A6312-0422-00,A6312-31-001,A6312-31,A6312-024-00,北投區,臺北市,1,1,2,3
台北市北投區中央北路一段191號,25.135772,121.497603,台北市北投區大同里中央北路一段191號,808,玉山商業銀行,8080864,玉山商業銀行北投分行,02-28951313,傅榮誠,2004-09-06,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8080864",A6312-0324-00,A6312-23-008,A6312-23,A6312-024-00,北投區,臺北市,1,1,1,3
新北市永和區福和路158號,25.007967,121.521433,新北市永和區福林里福和路158號,008,華南商業銀行,0081821,華南商業銀行福和分行,02-89280491,蕭麗美,1975-03-12,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081821",A6504-0416-00,A6504-28-009,A6504-28,A6504-001-00,永和區,新北市,1,1,2,1
新北市中和區景新街342號,24.990579,121.512024,新北市中和區興南里景新街342號,008,華南商業銀行,0081832,華南商業銀行南勢角分行,02-29421722-,蕭淑勉,1975-07-11,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081832",A6503-1318-00,A6503-B7-001,A6503-B7,A6503-078-00,中和區,新北市,3,3,3,3
新北市中和區景新街338號,24.990765,121.511921,新北市中和區興南里景新街338號,118,板信商業銀行,1180118,板信商業銀行興南分行,02-29459366,劉惠美,1997-09-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180118",A6503-1318-00,A6503-B7-001,A6503-B7,A6503-078-00,中和區,新北市,3,3,3,3
新北市中和區景新街332號,24.99099,121.511814,新北市中和區興南里景新街330號,808,玉山商業銀行,8081160,玉山商業銀行南勢角分行,02-29428813,黃衛聖,2007-10-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8081160",A6503-1318-00,A6503-B7-001,A6503-B7,A6503-078-00,中和區,新北市,3,3,3,3
新北市蘆洲區中山一路161號,25.081495,121.475476,新北市蘆洲區溪墘里中山一路161號,008,華南商業銀行,0081854,華南商業銀行蘆洲分行,02-22886888-,陳海駿,1986-02-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081854",A6514-0540-00,A6514-55-002,A6514-55,A6514-010-00,蘆洲區,新北市,1,1,1,1
新北市土城區千歲路15號,24.969453,121.441282,新北市土城區埤塘里千歲路15號,008,華南商業銀行,0081865,華南商業銀行土城分行,02-22672345-,倪仁偉,1988-06-22,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081865",A6513-0809-00,A6513-69-014,A6513-69,A6513-001-00,土城區,新北市,1,1,2,1
台北市內湖區成功路四段157號,25.083282,121.5942,台北市內湖區清白里成功路四段157號,008,華南商業銀行,0081902,華南商業銀行內湖分行,02-27961266,劉銀宗,1989-10-06,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081902",A6310-0313-00,A6310-27-003,A6310-27,A6310-017-00,內湖區,臺北市,3,3,5,5
台北市內湖區成功路四段163號,25.083385,121.594355,台北市內湖區清白里成功路四段163號,118,板信商業銀行,1180455,板信商業銀行內湖分行,02-87919999,張忄亘裕,2001-08-13,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1180455",A6310-0313-00,A6310-27-003,A6310-27,A6310-017-00,內湖區,臺北市,3,3,5,5
台北市內湖區成功路四段161號,25.083377,121.594319,台北市內湖區清白里成功路四段161號,822,中國信託商業銀行,8222293,中國信託商業銀行成功分行,02-87911686,許惠萍,1991-08-01,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8222293",A6310-0313-00,A6310-27-003,A6310-27,A6310-017-00,內湖區,臺北市,3,3,5,5
台北市成功路四段197號,25.084174,121.595682,台北市內湖區清白里成功路四段197號,101,瑞興商業銀行,1010127,瑞興商業銀行成功簡易型分行,02-27934266,劉貞蘭,2007-07-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1010127",A6310-0259-00,A6310-27-001,A6310-27,A6310-017-00,內湖區,臺北市,1,1,5,5
台北市內湖區金湖路368~374號,25.084163,121.59515,台北市內湖區金湖路,808,玉山商業銀行,8080897,玉山商業銀行東湖分行,02-26321313,蘇建銘,2005-05-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8080897",A6310-0274-00,A6310-27-002,A6310-27,A6310-017-00,內湖區,臺北市,1,1,5,5
新北市樹林區中山路一段189號,24.987922,121.421416,新北市樹林區育英里中山路一段189號,008,華南商業銀行,0081913,華南商業銀行樹林分行,02-26870656-,林茂盛,1990-05-24,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081913",A6507-0395-00,A6507-28-010,A6507-28,A6507-038-00,樹林區,新北市,1,1,3,3
新北市樹林區中山路一段217號,24.98712,121.420919,新北市樹林區育英里中山路一段217號,050,臺灣中小企業銀行,0501415,臺灣中小企業銀行樹林分行,02-26757171,陳紹晃,1980-02-07,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0501415",A6507-0406-00,A6507-28-013,A6507-28,A6507-038-00,樹林區,新北市,1,1,3,3
